sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
1071,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1072,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1073,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1074,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1075,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,9e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,9e-06,sparse_leafless,0.0
1076,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,0.008704,sparse_leafless,0.004372,sparse_leafless,0.005346,sparse_leafless,0.114312,sparse_leafless,0.061298
1077,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1.3e-05,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,2e-06
1078,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1079,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1080,sparse_leafless,sparse_leafless,,sparse_leafless,1.7e-05,sparse_leafless,7.7e-05,sparse_leafless,0.022135,sparse_leafless,7.3e-05,sparse_leafless,0.005396,sparse_leafless,0.002006
1081,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1082,sparse_leafless,open_leafless,,open_leafless,3e-06,open_leafless,0.005681,open_leafless,0.000475,open_leafless,0.000223,open_leafless,0.003953,open_leafless,0.001216
1083,sparse_leafless,sparse_leafless,,open_leafless,0.074918,sparse_leafless,0.028257,sparse_leafless,0.11095,sparse_leafless,0.136707,sparse_leafless,0.257453,sparse_leafless,0.155946
1084,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1085,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,4e-06,sparse_leafless,1e-06
1086,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1087,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1088,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1089,sparse_leafless,sparse_leafless,,sparse_leafless,1.3e-05,sparse_leafless,7e-06,sparse_leafless,0.000121,sparse_leafless,0.000851,sparse_leafless,5.7e-05,sparse_leafless,0.000658
1090,sparse_leafless,sparse_leafless,,sparse_leafless,8.7e-05,sparse_leafless,0.000302,sparse_leafless,0.006326,sparse_leafless,0.018014,sparse_leafless,0.007938,sparse_leafless,0.028045
1091,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,0.000786,sparse_leafless,8.4e-05,sparse_leafless,0.0001,sparse_leafless,0.000133
1092,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1093,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1094,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1095,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1096,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1097,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1098,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1099,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1100,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,3.2e-05,sparse_leafless,1e-06
1101,sparse_leafless,sparse_leafless,,sparse_leafless,8.5e-05,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,0.000125
1102,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1103,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1104,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1105,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1106,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1107,sparse_leafless,sparse_leafless,,sparse_leafless,0.000257,sparse_leafless,0.047133,sparse_leafless,0.002774,sparse_leafless,0.000627,sparse_leafless,0.001446,sparse_leafless,0.009718
1108,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1109,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1110,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1111,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1112,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1113,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1114,sparse_leafless,dense_leafless,,dense_leafless,0.0,dense_leafless,0.0,dense_leafless,0.0,dense_leafless,0.0,dense_leafless,0.0,dense_leafless,0.0
1115,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1116,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1117,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,1e-06
1118,sparse_leafless,sparse_leafless,,sparse_leafless,0.035701,sparse_leafless,0.076532,sparse_leafless,0.056222,sparse_leafless,0.371292,sparse_leafless,0.034736,sparse_leafless,0.154408
1119,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,4e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1120,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1121,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1122,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1123,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1124,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1125,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1126,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1127,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1128,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1129,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1130,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1131,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1132,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1133,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1134,sparse_leafless,dense_leafless,,dense_leafless,0.003235,dense_leafless,0.181093,dense_leafless,0.005339,dense_leafless,0.097082,dense_leafless,0.030869,dense_leafless,0.013803
1135,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1136,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,1e-06,sparse_leafless,0.005879,sparse_leafless,1e-06,sparse_leafless,1.3e-05,sparse_leafless,0.001087
1137,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.000193,sparse_leafless,7.6e-05,sparse_leafless,9e-06,sparse_leafless,4e-06,sparse_leafless,2.3e-05
1138,sparse_leafless,sparse_leafless,,sparse_leafless,5e-06,sparse_leafless,0.0,sparse_leafless,1.1e-05,sparse_leafless,0.000155,sparse_leafless,6.7e-05,sparse_leafless,4.1e-05
1139,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1140,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,7.4e-05,sparse_leafless,1e-06,sparse_leafless,4e-06,sparse_leafless,0.0,sparse_leafless,4e-06
1141,sparse_leafless,sparse_leafless,,sparse_leafless,1.7e-05,sparse_leafless,0.000312,sparse_leafless,0.000442,sparse_leafless,0.00022,sparse_leafless,0.000871,sparse_leafless,0.007072
1142,sparse_leafless,sparse_leafless,,sparse_leafless,8e-06,sparse_leafless,0.003523,sparse_leafless,0.000738,sparse_leafless,0.002242,sparse_leafless,0.000582,sparse_leafless,0.001205
1143,sparse_leafless,sparse_leafless,,sparse_leafless,1.6e-05,sparse_leafless,5.2e-05,sparse_leafless,0.000187,sparse_leafless,0.000305,sparse_leafless,0.00102,sparse_leafless,0.000107
1144,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1145,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1146,sparse_leafless,open_leafless,,open_leafless,0.165799,open_leafless,0.028565,open_leafless,0.039917,open_leafless,0.077082,open_leafless,0.039205,open_leafless,0.037568
1147,sparse_leafless,sparse_leafless,,sparse_leafless,1.4e-05,sparse_leafless,0.002361,sparse_leafless,0.001019,sparse_leafless,0.001345,sparse_leafless,0.002449,sparse_leafless,0.001193
1148,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1149,sparse_leafless,open_leafless,,open_leafless,0.007176,open_leafless,0.041224,open_leafless,0.02503,open_leafless,0.072499,open_leafless,0.037674,open_leafless,0.120818
1150,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1151,sparse_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
1152,sparse_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06
1153,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,6e-06,sparse_leafless,0.000269,sparse_leafless,0.000198,sparse_leafless,0.000237,sparse_leafless,0.00274
1154,sparse_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
1155,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06
1156,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1157,sparse_leafless,dense_leafless,,dense_leafless,0.003629,dense_leafless,0.101567,dense_leafless,0.057501,dense_leafless,0.033995,dense_leafless,0.011297,dense_leafless,0.141418
1158,sparse_leafless,sparse_leafless,,sparse_leafless,0.010999,sparse_leafless,0.131062,sparse_leafless,0.096826,sparse_leafless,0.002328,sparse_leafless,0.00569,sparse_leafless,0.043849
1159,sparse_leafless,sparse_leafless,,sparse_leafless,0.007796,sparse_leafless,0.047109,sparse_leafless,0.29832,sparse_leafless,0.030911,sparse_leafless,0.083791,sparse_leafless,0.12286
1160,sparse_leafless,open_leafless,,open_leafless,0.001522,open_leafless,0.156457,open_leafless,0.495639,open_leafless,0.379508,open_leafless,0.156414,open_leafless,0.249081
1161,sparse_leafless,dense_leafless,,dense_leafless,0.001011,dense_leafless,0.009259,dense_leafless,0.002166,dense_leafless,0.011518,dense_leafless,0.005165,dense_leafless,0.006829
1162,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1163,sparse_leafless,open_leafless,,open_leafless,0.041774,open_leafless,0.098172,open_leafless,0.082143,open_leafless,0.028974,open_leafless,0.009841,open_leafless,0.08437
1164,sparse_leafless,open_leafless,,open_leafless,0.058555,open_leafless,0.153354,open_leafless,0.12742,open_leafless,0.285084,open_leafless,0.105108,open_leafless,0.200357
1165,sparse_leafless,sparse_leafless,,open_leafless,0.427685,open_leafless,0.149691,open_leafless,0.362437,open_leafless,0.618784,open_leafless,0.299667,open_leafless,0.233917
1166,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1167,sparse_leafless,sparse_leafless,,sparse_leafless,1e-06,sparse_leafless,4e-06,sparse_leafless,1.8e-05,sparse_leafless,2e-06,sparse_leafless,2e-06,sparse_leafless,6e-06
1168,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1169,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1170,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1171,sparse_leafless,sparse_leafless,,sparse_leafless,0.023642,sparse_leafless,0.125653,sparse_leafless,0.056967,sparse_leafless,0.058013,sparse_leafless,0.037495,sparse_leafless,0.037866
1172,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1173,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1174,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1175,sparse_leafless,sparse_leafless,,sparse_leafless,0.000335,sparse_leafless,0.004055,sparse_leafless,0.000836,sparse_leafless,0.002926,sparse_leafless,0.000135,sparse_leafless,0.001271
1176,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1177,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1178,sparse_leafless,sparse_leafless,,sparse_leafless,2e-06,sparse_leafless,0.001376,sparse_leafless,0.015322,sparse_leafless,0.021391,sparse_leafless,0.009639,sparse_leafless,0.009936
1179,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0
1180,sparse_leafless,dense_leafless,,dense_leafless,0.454549,dense_leafless,0.721985,dense_leafless,0.281063,dense_leafless,0.320725,dense_leafless,0.213877,dense_leafless,0.288515
1181,sparse_leafless,dense_leafless,,dense_leafless,2.3e-05,dense_leafless,1.4e-05,dense_leafless,2.1e-05,dense_leafless,1.7e-05,dense_leafless,0.000494,dense_leafless,8e-06
1182,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1183,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,1e-06,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,3e-06
1184,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1185,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1186,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1187,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1188,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1189,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1190,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1191,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1192,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1193,sparse_leafless,sparse_leafless,,sparse_leafless,0.072841,sparse_leafless,0.046769,sparse_leafless,0.010253,sparse_leafless,0.016817,sparse_leafless,0.122901,sparse_leafless,0.068331
1194,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,2e-06,sparse_leafless,0.000154,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1195,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1196,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1197,sparse_leafless,sparse_leafless,,sparse_leafless,0.000127,sparse_leafless,0.01915,sparse_leafless,0.000356,sparse_leafless,0.000113,sparse_leafless,0.001215,sparse_leafless,0.001315
1198,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1199,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1200,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1201,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1202,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1203,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1204,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1205,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1206,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1207,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1208,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1209,sparse_leafless,open_leafless,,sparse_leafless,0.013236,sparse_leafless,0.647654,sparse_leafless,0.119401,sparse_leafless,0.25331,sparse_leafless,0.252375,sparse_leafless,0.25624
1210,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1211,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1212,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1213,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1214,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1215,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1216,sparse_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
1217,sparse_snow,sparse_snow,,sparse_snow,0.0,sparse_snow,2e-06,sparse_snow,0.0,sparse_snow,1e-06,sparse_snow,1.1e-05,sparse_snow,0.0
1218,sparse_snow,sparse_snow,,sparse_snow,1e-06,sparse_snow,0.0,sparse_snow,1e-06,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,5e-06
1219,sparse_snow,sparse_snow,,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,2e-06,sparse_snow,1e-06
1220,sparse_snow,sparse_snow,,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,1e-06,sparse_snow,5e-06,sparse_snow,1e-06,sparse_snow,0.0
